cost_to_turnover,admin_cost_ratio,employment_cost_ratio,finance_cost_ratio,deductions_to_turnover,high_cost_flag,thin_margin_flag,turnover_bin_q,sector,is_loss
0.892104726432338,0.03003813812207238,0.0,0.008258536493516109,0.030038146079939435,0,0,Q3,"WHOLESALE AND RETAIL TRADE, REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",0
0.6435890864950108,0.0,0.0,0.0,0.0,0,0,Q3,ACCOMMODATION AND FOOD SERVICE ACTIVITIES,0
0.9211069798751718,0.004737936759807053,0.004737936759807053,0.002248062090845316,0.0,1,0,Q4,"WHOLESALE AND RETAIL TRADE, REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",0
0.8050299698420298,0.1326884273564096,0.0,0.035173217099891935,0.13268842809028195,0,0,Q4,TRANSPORTATION AND STORAGE,0
0.8701857390806229,0.00418762739175465,0.0,0.0009099310206533713,0.0013958757972515497,0,0,Q3,CONSTRUCTION,0
0.0,1.0665234828766006,1.0665234828766006,0.030145862238377195,0.0,0,0,Q3,INFORMATION AND COMMUNICATION,1
0.9440028948551525,0.0,0.0,0.0,0.0,1,0,Q2,"AGRICULTURE, FORESTRY AND FISHING",0
0.5976271542980782,0.0,0.0,0.0,0.0,0,0,Q2,CONSTRUCTION,0
0.0,0.0,0.0,0.0,0.0,0,0,Q1,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,0
0.8438429127030859,0.01951931006435013,0.015655098579410078,0.00110627030910502,0.0038642029099988924,0,0,Q4,CONSTRUCTION,0
0.011965889764802442,0.0,0.0,0.00045195674245270613,0.0,0,0,Q3,"AGRICULTURE, FORESTRY AND FISHING",0
0.0,0.0,0.0,0.0,0.0,0,0,Q1,MANUFACTURING,0
0.7621939582083813,0.3187068808250879,0.27814998541793906,0.05933970860496626,0.03986012529437109,0,0,Q4,Other,1
0.0,0.0,0.0,0.008712244897959184,0.0,0,0,Q2,REAL ESTATE ACTIVITIES,0
1.1072559314701371,0.0005136331067355277,0.0,0.0,0.0005136331067355277,1,0,Q2,CONSTRUCTION,1
0.0,1.5169461650384535,1.361,0.012192891290791935,0.010621492413219705,0,0,Q2,FINANCIAL AND INSURANCE ACTIVITIES,1
0.5320517115042395,0.051918768973097454,0.0,0.005041348267559928,0.05191824557730556,0,0,Q2,SERVICE ACTIVITIES,0
2.0,0.0,0.0,0.0,0.0,1,0,Q1,"WHOLESALE AND RETAIL TRADE, REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",1
0.8484050728245914,0.0,0.0,0.00019622543921037975,0.0,0,0,Q1,CONSTRUCTION,0
0.9388560412139813,0.0,0.0,0.00022180240242951005,0.0,1,0,Q1,CONSTRUCTION,0
0.7706172537949352,0.0,0.0,0.0014933933576460657,0.0,0,0,Q1,SERVICE ACTIVITIES,0
0.7026515789946796,0.00017398858382071205,0.0,0.08163277488440557,0.0,0,0,Q3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",1
0.5112107058857513,0.2256411743083512,0.16179837108698475,0.001169752982044781,0.048071723031271156,0,0,Q4,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",0
0.0,0.278483002311036,0.278483002311036,0.033013911802782944,0.05953957046287243,0,0,Q4,EDUCATION,0
0.15435282694276223,0.06916646633752467,0.0,0.0009852071465117013,0.06916646633752467,0,0,Q4,CONSTRUCTION,0
0.9619245112231789,0.0013384460192291015,0.0,0.00028817669734582503,0.0013384460192291015,1,1,Q3,"WHOLESALE AND RETAIL TRADE, REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",0
0.7074910332487956,0.5735629259377812,0.4924531553935932,0.049751447949069404,0.04077364390712333,0,0,Q1,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,1
0.9670022431372549,0.0,0.0,2.904313725490196e-05,0.0,1,1,Q4,REAL ESTATE ACTIVITIES,0
0.23678001127183917,0.2827845200075146,0.0,0.0014334022167950403,0.2119408529024986,0,0,Q2,"WATER SUPPLY , WASTE MANAGEMENT, SEWERAGE AND REMEDIATION ACTIVITIES",1
1.7936358509469112,0.0,0.0,0.0,0.0,1,0,Q2,MANUFACTURING,1
0.0,0.0,0.0,1.6253951742017279e-06,0.0,0,0,Q2,"AGRICULTURE, FORESTRY AND FISHING",0
0.8106321870945564,0.08871244968340744,0.08871244968340744,0.0,0.0,0,0,Q1,CONSTRUCTION,0
0.8141477945389411,0.009630752189587203,0.0,0.0,0.007828976979184868,0,0,Q2,INFORMATION AND COMMUNICATION,0
0.56248,0.2517184,0.05888,0.0,0.0,0,0,Q3,REAL ESTATE ACTIVITIES,0
2.975,0.0,0.0,0.0,0.0,1,0,Q1,"AGRICULTURE, FORESTRY AND FISHING",1
0.0,0.0,0.0,0.11906521142519369,0.0,0,0,Q1,FINANCIAL AND INSURANCE ACTIVITIES,1
0.9194247424291013,0.018449198988491917,0.0,0.0034988717624542384,0.0,1,0,Q3,INFORMATION AND COMMUNICATION,1
0.349438202247191,0.0,0.0,0.027966292134831462,0.0,0,0,Q1,MANUFACTURING,1
0.7794082652494646,0.0,0.0,0.020698818116919173,0.0,0,0,Q1,"WHOLESALE AND RETAIL TRADE, REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",1
0.0,0.10558456163792838,0.10184729480767375,0.0221291715502414,0.0,0,0,Q3,REAL ESTATE ACTIVITIES,0
0.2789025910348136,0.22815195833367896,0.18701894937116315,0.006784757390550139,0.04113291791910368,0,0,Q3,ACCOMMODATION AND FOOD SERVICE ACTIVITIES,1
0.6883566624632198,0.11083312316099202,0.0,0.060431693989071035,0.11083307061790669,0,0,Q3,CONSTRUCTION,1
0.8124688518803082,0.0,0.0,0.013455987706875429,0.0,0,0,Q2,"AGRICULTURE, FORESTRY AND FISHING",1
0.4710115010321439,0.0,0.0,0.004232379828959009,0.0,0,0,Q2,INFORMATION AND COMMUNICATION,0
0.7042423023040926,0.0,0.0,0.011894914900593162,0.0,0,0,Q1,"WHOLESALE AND RETAIL TRADE, REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",1
0.942200297244164,0.0,0.0,0.0006666332274815073,0.0,1,0,Q4,TRANSPORTATION AND STORAGE,0
0.6772128570883872,0.0,0.0,0.003782635825374163,0.0,0,0,Q2,"WHOLESALE AND RETAIL TRADE, REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",1
1.2180253226254132,0.12163828797715004,0.12163828797715004,0.05871194347390374,0.09274001878899718,1,0,Q3,ACCOMMODATION AND FOOD SERVICE ACTIVITIES,1
0.9729932813874919,0.01119930307331931,0.01119930307331931,0.0004380641254646402,0.00020040215469049254,1,1,Q4,EDUCATION,0
0.4291199792500371,0.05750951039968381,0.0,0.01579590929301912,0.04028365693394595,0,0,Q1,SERVICE ACTIVITIES,1
0.688592133715154,0.0,0.0,0.0,0.0,0,0,Q2,"ELECTRICITY, OIL, GAS, STEAM AND AIR CONDITIONING SUPPLY",1
0.32032234952182803,0.41515264714336314,0.39036901335753643,0.01256217351047081,0.02478364259383242,0,0,Q4,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",0
0.0,0.22426801715428998,0.20007494592717096,0.009282776242579368,0.024193071227119032,0,0,Q3,SERVICE ACTIVITIES,0
0.925876723557045,0.025401130795697533,0.025401130795697533,0.006302012577747032,0.0,1,0,Q4,"WHOLESALE AND RETAIL TRADE, REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",0
0.9036940326094061,0.008170030933612203,0.0,0.0009506165828591144,0.008170030933612203,1,0,Q3,CONSTRUCTION,0
0.7923351356891786,0.16514799844624986,0.10424685229315392,0.0017808792791707835,0.03187010821338306,0,0,Q4,ACCOMMODATION AND FOOD SERVICE ACTIVITIES,1
0.8874313812706127,0.039556120899149456,0.038400270497020196,0.0022276225192385582,0.0,0,0,Q3,"ACTIVITIES OF HOUSEHOLDS AS EMPLOYERS, UNDIFFERENTIATED GOODS- AND SERVICES-PRODUCING ACTIVITIES OF HOUSEHOLDS FOR OWN USE",0
0.24925550437163022,0.006356236111838834,0.0,0.05510169548303529,0.0,0,0,Q2,INFORMATION AND COMMUNICATION,0
1.479326980746211,0.0,0.0,0.0,0.11127491385909598,1,0,Q3,"WHOLESALE AND RETAIL TRADE, REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",1
0.9491780913764885,0.013221585862512642,0.012647745538793826,0.0012067760402024747,0.0008032873767181404,1,0,Q4,"ELECTRICITY, OIL, GAS, STEAM AND AIR CONDITIONING SUPPLY",0
0.0,0.7531742125984252,0.7531742125984252,0.004559055118110236,0.0,0,0,Q2,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",1
0.7409169384108836,0.0,0.0,0.0008996305746195768,0.0014915883291131183,0,0,Q3,CONSTRUCTION,0
0.7498000172111217,0.06492861585117057,0.06130610615629106,0.019056321919725786,0.0036225324008447527,0,0,Q3,"AGRICULTURE, FORESTRY AND FISHING",0
0.7722798097983363,0.035064062553196315,0.0,0.0003302427454407209,0.0,0,0,Q2,CONSTRUCTION,1
0.0,0.0,0.0,0.0,0.0,0,0,Q1,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,0
0.6806654214345608,0.25802116701502154,0.23157286668323518,0.002179669048705542,0.026448297314943383,0,0,Q3,ACCOMMODATION AND FOOD SERVICE ACTIVITIES,0
0.7692307692307693,0.036923076923076927,0.036923076923076927,0.0,0.0,0,0,Q3,"AGRICULTURE, FORESTRY AND FISHING",0
0.851538787939604,0.0,0.0,9.50551233213338e-05,0.0,0,0,Q4,CONSTRUCTION,0
0.1804477646531678,1.2994410667243497,1.145770725338566,0.005182590020317823,0.15367053452098606,0,0,Q2,ACCOMMODATION AND FOOD SERVICE ACTIVITIES,1
0.8437365146949211,0.0,0.0,0.0,0.0,0,0,Q2,INFORMATION AND COMMUNICATION,0
0.0,0.0,0.0,0.0,0.0,0,0,Q1,REAL ESTATE ACTIVITIES,0
0.6025566983297327,0.008349862030922512,0.0,0.002154154247764703,0.014537639830464745,0,0,Q3,CONSTRUCTION,1
0.0,0.0,0.0,0.0,0.0,0,0,Q1,REAL ESTATE ACTIVITIES,0
0.5548695417028618,0.007478348684887514,0.0,0.02675693332663273,0.0,0,0,Q1,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",0
0.7253750857753335,0.003843073736224598,0.0,0.00017532682854800728,0.0038431443186837558,0,0,Q3,CONSTRUCTION,0
0.3025896693997284,0.15952552638394407,0.14649448120299136,0.01986241328047814,0.01303104518095271,0,0,Q3,INFORMATION AND COMMUNICATION,0
0.0,0.006047739544405564,0.0,0.00046924629718038353,0.006047739544405564,0,0,Q2,REAL ESTATE ACTIVITIES,0
0.8773545459708714,0.00041206768797222895,0.0,0.0012726432118908796,0.00041206768797222895,0,0,Q4,CONSTRUCTION,0
0.8786454999311009,0.034170543913952786,0.0,0.007510198410471755,0.0341705534567716,0,0,Q3,"WHOLESALE AND RETAIL TRADE, REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",0
0.9414772613668173,0.004335231447694645,0.002810759862238573,0.006815037102111409,0.0009142885304614707,1,0,Q4,"ACTIVITIES OF HOUSEHOLDS AS EMPLOYERS, UNDIFFERENTIATED GOODS- AND SERVICES-PRODUCING ACTIVITIES OF HOUSEHOLDS FOR OWN USE",0
0.91334950484156,0.025334585424844108,0.025334585424844108,0.0,0.0,1,0,Q3,CONSTRUCTION,1
0.8256747528404372,0.0006136579136115432,0.0,0.0005827780255415541,0.0006937193475516229,0,0,Q4,CONSTRUCTION,0
0.0,0.0049947350930577466,0.0,0.0,0.0049947350930577466,0,0,Q2,"AGRICULTURE, FORESTRY AND FISHING",0
0.6362887635553537,0.0,0.0,0.028072393413647718,0.0,0,0,Q1,"WHOLESALE AND RETAIL TRADE, REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",1
0.0,0.0,0.0,0.0,0.0,0,0,Q1,CONSTRUCTION,0
0.5099999744278879,0.004548767296337307,0.0,0.0040245389987495234,0.009097406732114226,0,0,Q2,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,0
0.0,0.0,0.0,0.0028188756770817025,0.0,0,0,Q3,CONSTRUCTION,0
0.12378190930040048,0.3060608094502987,0.3060608094502987,0.01901067185717162,0.07215030091505023,0,0,Q2,CONSTRUCTION,0
0.9139749339153719,0.006860108373369566,0.0,0.0020642073367940056,0.006860097080712684,1,0,Q4,"WHOLESALE AND RETAIL TRADE, REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",0
1.0769012289548952,0.0,0.0,0.0,0.0,1,0,Q3,"ELECTRICITY, OIL, GAS, STEAM AND AIR CONDITIONING SUPPLY",1
0.0,0.6454829522255683,0.5841402952092246,0.019945371128024546,0.016224564993858836,0,0,Q2,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,1
1.0472222222222223,0.05555555555555555,0.05555555555555555,0.004,0.0,1,1,Q1,SERVICE ACTIVITIES,1
0.0,0.30169860773760027,0.22700862642860603,0.0770699857908955,0.07469004697787698,0,0,Q3,ACCOMMODATION AND FOOD SERVICE ACTIVITIES,0
0.8198697368421053,0.0,0.0,0.004624342105263158,0.0,0,0,Q2,CONSTRUCTION,0
0.9130129934303449,0.056446106931937606,0.0,0.007070186223146784,0.0564460928779969,1,0,Q4,CONSTRUCTION,0
0.7401318175047368,0.11185826215885328,0.11185826215885328,0.0018978618479618772,0.0,0,0,Q2,INFORMATION AND COMMUNICATION,1
1.046338835391587,0.005377965035035418,0.005253416145637103,5.199502195893454e-05,0.0,1,1,Q4,"WHOLESALE AND RETAIL TRADE, REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",1
0.7836558445578442,0.0,0.0,0.0016781491275393338,0.0,0,0,Q3,CONSTRUCTION,0
0.4055588119634656,0.21650578362777032,0.21650578362777032,0.002235544640406004,0.0,0,0,Q3,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,0
0.6292616665433803,0.05679300201729865,0.0544418810042755,0.00309614058868296,0.0,0,0,Q4,"WHOLESALE AND RETAIL TRADE, REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",0
0.0,0.925644327045577,0.852095842746755,0.6134741567402363,0.0477251784727415,0,0,Q4,FINANCIAL AND INSURANCE ACTIVITIES,1
0.64504120909096,0.2227014337733745,0.21233195025339485,0.0018407735588169317,0.010369480375615659,0,0,Q4,INFORMATION AND COMMUNICATION,0
0.8077104380655596,0.07306550825753495,0.07268095147964203,0.0031802103192112383,0.0003845272706690351,0,0,Q4,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,0
0.9625709902735166,0.0,0.0,0.0,0.10236008660269383,1,1,Q1,"WHOLESALE AND RETAIL TRADE, REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",0
0.18814381047134057,0.0,0.0,0.0,0.0,0,0,Q1,FINANCIAL AND INSURANCE ACTIVITIES,1
0.00999900009999,0.0,0.0,0.0,0.0,0,0,Q1,CONSTRUCTION,0
0.8,0.0,0.0,0.0008600237247924081,0.0,0,0,Q2,REAL ESTATE ACTIVITIES,0
0.0,0.25759768946548367,0.25759768946548367,0.013068020179549876,0.15773029663299798,0,0,Q2,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,0
0.3125,0.0,0.0,0.0,0.0,0,0,Q1,REAL ESTATE ACTIVITIES,0
0.7950275587469671,0.0,0.0,0.012263831764138533,0.0,0,0,Q2,INFORMATION AND COMMUNICATION,0
0.43279530653212345,0.005885968275604642,0.0,0.0,0.007028844761878837,0,0,Q2,"WHOLESALE AND RETAIL TRADE, REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",1
0.6613294849562236,0.005827193662884936,0.0,0.035286894958581,0.0,0,0,Q3,"WHOLESALE AND RETAIL TRADE, REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",1
0.0,0.0,0.0,0.0,0.0,0,0,Q1,TRANSPORTATION AND STORAGE,0
0.0,2.718,1.361,0.952,0.0,0,0,Q1,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,1
0.43852622159099636,0.13758745640334058,0.0,0.0,0.11326496586841042,0,0,Q3,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,1
0.0,0.42089159715702273,0.3698669698205544,0.007820170373223105,0.0469146299527016,0,0,Q3,EDUCATION,0
0.0,0.2470919745322296,0.0,0.18020690125876307,0.2470911945086339,0,0,Q1,FINANCIAL AND INSURANCE ACTIVITIES,0
0.8,0.054609736632083,0.0,0.002324022346368715,0.0,0,0,Q1,CONSTRUCTION,0
0.7793094826529214,0.5838155639273084,0.5643720744610518,0.005195949503424699,0.0,0,0,Q2,ACCOMMODATION AND FOOD SERVICE ACTIVITIES,1
0.956511733928625,0.07792700861164428,0.0,0.0007053990505620432,0.0,1,1,Q3,CONSTRUCTION,1
1.018301282051282,0.10331266025641025,0.0,0.0,0.0,1,1,Q3,"AGRICULTURE, FORESTRY AND FISHING",1
0.0,1.11618901975777,0.0,0.03482344604582022,1.027,0,0,Q2,REAL ESTATE ACTIVITIES,1
0.9172258546564783,0.0,0.0,0.005417618539498843,0.0,1,0,Q1,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",0
0.8000000237823128,0.005449716996422308,0.0,0.00011510639433857286,0.005449752669891628,0,0,Q3,"WHOLESALE AND RETAIL TRADE, REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",0
1.838819652599818,0.0,0.0,0.0,0.0,1,0,Q2,"ELECTRICITY, OIL, GAS, STEAM AND AIR CONDITIONING SUPPLY",1
0.833333507595568,0.0,0.0,0.0,0.0,0,0,Q2,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",0
0.0,0.0,0.0,0.952,0.0,0,0,Q2,REAL ESTATE ACTIVITIES,1
0.8744797163566831,0.07131191871130463,0.03154925780054853,0.02069130644978582,0.0397626609107561,0,0,Q4,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,1
0.0,0.0,0.0,0.009474073327284336,0.0,0,0,Q2,REAL ESTATE ACTIVITIES,0
0.0,0.002290201030404117,0.0,0.000321278663670494,0.0016008876201878026,0,0,Q4,CONSTRUCTION,0
0.814008887374542,0.0,0.0,0.00584769107331403,0.0,0,0,Q3,CONSTRUCTION,0
0.0,0.0,0.0,0.0,0.0,0,0,Q1,FINANCIAL AND INSURANCE ACTIVITIES,1
0.0,0.0,0.0,0.0,0.0,0,0,Q1,FINANCIAL AND INSURANCE ACTIVITIES,0
0.2975621230442405,0.020034475027657206,0.0,0.00906127219467732,0.020034438273896376,0,0,Q2,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",0
0.3125638406537283,0.0,0.0,0.010475995914198162,0.0,0,0,Q2,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",1
0.0,0.0,0.0,0.0,0.15760658189152993,0,0,Q3,FINANCIAL AND INSURANCE ACTIVITIES,1
0.7133099196772307,0.005899893410528057,0.0,0.004258596320021291,0.005899893410528057,0,0,Q3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",0
0.0,0.0,0.0,0.0167784584492492,0.0,0,0,Q1,"ARTS, ENTERTAINMENT AND RECREATION",0
0.0,0.27739717216237086,0.27739717216237086,0.00902623351992069,0.0,0,0,Q2,REAL ESTATE ACTIVITIES,1
0.9861760311567928,0.0,0.0,0.0,0.0,1,1,Q1,MINING AND QUARRYING,0
0.0,0.0,0.0,0.008461635705259566,0.0,0,0,Q3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",0
0.7064699934699724,0.41656134364094677,0.0,0.2521608774110196,0.4165609047950063,0,0,Q1,"WHOLESALE AND RETAIL TRADE, REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",1
0.9428348384332531,0.0,0.0,0.0008881430265472078,0.0,1,0,Q4,"WHOLESALE AND RETAIL TRADE, REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",0
0.6164090659634314,0.01405362571683576,0.0,0.001770300573393066,0.01613099997620462,0,0,Q2,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,1
0.8330077308279146,0.02681594081914936,0.02681594081914936,0.0,0.0,0,0,Q2,"WHOLESALE AND RETAIL TRADE, REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",0
0.0,0.0,0.0,0.0,0.0,0,0,Q1,"WHOLESALE AND RETAIL TRADE, REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",0
0.741019817433091,0.14984702294877583,0.14984702294877583,0.0022509914631559528,0.0,0,0,Q1,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",0
0.0,0.0,0.0,0.0,0.0,0,0,Q1,"PUBLIC ADMINISTRATION AND DEFENCE, COMPULSORY SOCIAL SECURITY",0
0.331822050482535,0.12173980908200711,0.0,0.0,0.12173980908200711,0,0,Q2,"ARTS, ENTERTAINMENT AND RECREATION",0
0.8559227898682908,0.0,0.0,0.0005542587364115983,0.0,0,0,Q4,CONSTRUCTION,0
0.6742637660091731,0.0,0.0,0.004887340534850498,0.0,0,0,Q2,INFORMATION AND COMMUNICATION,0
0.9519697221639832,0.24528553560971378,0.15034087869345497,0.003264735864197977,0.09494459365669214,1,1,Q3,MANUFACTURING,1
0.758586072095379,0.05248574892630858,0.05248574892630858,0.00582040712718299,0.07157147580860261,0,0,Q2,"WHOLESALE AND RETAIL TRADE, REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",1
0.7169874299726069,0.11724483229532584,0.09821086128678695,0.0008826139494727585,0.019033890770907117,0,0,Q2,ACCOMMODATION AND FOOD SERVICE ACTIVITIES,1
0.059035574461913994,0.7867541492994531,0.7421958128310959,0.0,0.03454653941394831,0,0,Q4,ACCOMMODATION AND FOOD SERVICE ACTIVITIES,1
0.0,0.5174386136001514,0.5174386136001514,0.16324279245304127,0.0,0,0,Q3,REAL ESTATE ACTIVITIES,1
1.31157017584646,0.0,0.0,0.0,0.0,1,0,Q2,"WHOLESALE AND RETAIL TRADE, REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",1
0.0,0.4384482409779545,0.0,0.010965919602927011,0.4384482409779545,0,0,Q1,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",1
0.9622464505380107,6.788976413377492e-05,0.0,0.0006220339714331968,6.78805449914428e-05,1,1,Q4,"WHOLESALE AND RETAIL TRADE, REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",1
0.5904347394625886,0.0,0.0,0.0,0.0,0,0,Q4,"WHOLESALE AND RETAIL TRADE, REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",1
0.0,2.718,0.0,0.0,1.027,0,0,Q1,"WHOLESALE AND RETAIL TRADE, REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",1
0.5993148601122023,0.0,0.0,0.010404877514512067,0.0,0,0,Q1,"ACTIVITIES OF HOUSEHOLDS AS EMPLOYERS, UNDIFFERENTIATED GOODS- AND SERVICES-PRODUCING ACTIVITIES OF HOUSEHOLDS FOR OWN USE",1
0.07287796223545812,0.45329616018248636,0.3795412495247751,0.0013078190343429224,0.0,0,0,Q2,"AGRICULTURE, FORESTRY AND FISHING",0
0.5757085518213405,0.0925865886333181,0.0925865886333181,0.0080691783843621,0.0,0,0,Q2,REAL ESTATE ACTIVITIES,0
0.9795970965812918,0.004210741728471583,0.004210741728471583,0.0002909622534373864,0.0,1,1,Q4,"WHOLESALE AND RETAIL TRADE, REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",0
0.0484972217536371,0.0,0.0,0.006367402458599217,0.0,0,0,Q3,FINANCIAL AND INSURANCE ACTIVITIES,0
0.9784768954330514,0.009183983145333715,0.009183983145333715,0.0,0.0,1,1,Q3,"ACTIVITIES OF HOUSEHOLDS AS EMPLOYERS, UNDIFFERENTIATED GOODS- AND SERVICES-PRODUCING ACTIVITIES OF HOUSEHOLDS FOR OWN USE",0
0.9239895347119248,0.006852175058963297,0.0,0.0139448629885931,0.006852175983870506,1,0,Q4,"WHOLESALE AND RETAIL TRADE, REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",0
2.975,0.0,0.0,0.0,0.0,1,0,Q1,INFORMATION AND COMMUNICATION,1
0.8,0.002850896158742347,0.0,0.0016635615995473742,0.002850815332700196,0,0,Q3,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,0
0.3548432019410403,0.2057070094920494,0.17859891984198034,0.014196932023224104,0.026067142810279456,0,0,Q4,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,0
0.9853607007255366,0.051031916093379946,0.0,0.016619675952031877,0.051031916093379946,1,1,Q2,"WHOLESALE AND RETAIL TRADE, REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",1
0.0,0.0,0.0,0.06450966643293599,0.0,0,0,Q1,SERVICE ACTIVITIES,0
0.15925417646064916,0.024320629874364195,0.0,0.001557547479077662,0.0,0,0,Q3,CONSTRUCTION,0
0.818137116421471,0.08514064043036612,0.07395103692060295,0.0029464529323279223,0.011189609546092202,0,0,Q4,ACCOMMODATION AND FOOD SERVICE ACTIVITIES,0
0.6059640638119228,0.0036930310663308144,0.0,0.0,0.0036928631402183038,0,0,Q2,"WHOLESALE AND RETAIL TRADE, REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",1
0.7462422130736579,0.03264054530534499,0.0,0.10265486204438558,0.0,0,0,Q4,CONSTRUCTION,1
0.4935732589859396,0.0,0.0,0.0021477579300964163,0.0,0,0,Q3,CONSTRUCTION,0
2.975,0.0,0.0,0.0,0.0,1,0,Q1,"ELECTRICITY, OIL, GAS, STEAM AND AIR CONDITIONING SUPPLY",1
1.0002178053866835,0.0,0.0,0.0,0.0,1,1,Q3,CONSTRUCTION,1
0.7217828183638945,0.0020384145576165334,0.0,0.004499316772052883,0.0020383482677122206,0,0,Q3,CONSTRUCTION,0
0.860643998858123,0.0,0.0,0.0,0.0,0,0,Q2,INFORMATION AND COMMUNICATION,0
0.0,0.4462326128649773,0.19670662118129612,0.24721432461328025,0.004371258248473247,0,0,Q2,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,0
0.0,0.0,0.0,0.0,0.0,0,0,Q1,"ELECTRICITY, OIL, GAS, STEAM AND AIR CONDITIONING SUPPLY",0
0.597037037037037,0.0,0.0,0.0,0.0,0,0,Q1,CONSTRUCTION,0
0.7539400332503781,0.0,0.0,0.0,0.0,0,0,Q2,MANUFACTURING,0
0.8045488538145282,0.0,0.0,0.0003491713153926661,0.0,0,0,Q3,CONSTRUCTION,0
0.6137749100269045,0.10075084343710812,0.0,0.011418333158628294,0.1007506493203974,0,0,Q2,EDUCATION,0
0.9413232316489816,0.0,0.0,0.0,0.0,1,0,Q3,"WHOLESALE AND RETAIL TRADE, REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",0
0.7637196148239302,0.0,0.0,0.0053839613559878395,0.0,0,0,Q3,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,0
0.7820345229470501,0.11795324801417086,0.08838259844839438,0.0070270650862795745,0.029570788532126243,0,0,Q2,"WHOLESALE AND RETAIL TRADE, REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",1
0.6473330790513322,0.004678776649170629,0.0,0.004481583330883632,0.004678849683732957,0,0,Q3,FINANCIAL AND INSURANCE ACTIVITIES,0
0.87001672055367,0.017138197876554913,0.0,0.004695065371059309,0.001483019614579279,0,0,Q3,CONSTRUCTION,0
0.9211697986577181,0.1144739932885906,0.11319463087248322,0.0024174496644295304,0.0,1,0,Q3,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,1
